type,time,latitude,longitude,alt,speed,course
T,1476285521,46.74,-96.69,1848,8.75,73.7
T,1476285522,46.74,-96.69,1856.3,8.75,73.4
T,1476285524,46.74,-96.69,1856.3,8.75,73.4
T,1476285525,46.74,-96.69,1864.4,8.59,75
T,1476285527,46.74,-96.69,1864.4,8.59,75
T,1476285528,46.74,-96.69,1872.5,8.59,74.3
T,1476285529,46.74,-96.69,1872.5,8.59,74.3
T,1476285531,46.74,-96.69,1881.2,8.59,74.3
T,1476285532,46.74,-96.69,1881.2,9.31,75
T,1476285534,46.74,-96.69,1881.2,9.31,75
T,1476285535,46.74,-96.69,1889.3,8.75,74.4
T,1476285537,46.74,-96.69,1889.3,8.75,74.4
T,1476285538,46.74,-96.69,1897.4,9,75.1
T,1476285540,46.74,-96.69,1897.4,9,75.1
T,1476285541,46.74,-96.69,1904.7,8.8,74.8
T,1476285542,46.74,-96.69,1904.7,8.8,74.8
T,1476285544,46.74,-96.68,1911.6,8.9,75.4
T,1476285545,46.74,-96.68,1911.6,8.9,75.4
T,1476285547,46.74,-96.68,1918.6,9,76.7
T,1476285548,46.74,-96.68,1918.6,9,76.7
T,1476285550,46.74,-96.68,1926.4,9.36,76.2
T,1476285551,46.74,-96.68,1926.4,9.36,76.2
T,1476285553,46.74,-96.68,1935,9.41,76.8
T,1476285554,46.74,-96.68,1935,9.41,76.8
T,1476285555,46.74,-96.68,1943.5,9.47,75.5
T,1476285557,46.74,-96.68,1943.5,9.47,75.5
T,1476285558,46.74,-96.68,1951.2,9.52,78.3
T,1476285560,46.74,-96.68,1951.2,9.52,78.3
T,1476285561,46.74,-96.68,1958.3,9.67,78.8
T,1476285563,46.74,-96.68,1958.3,9.67,78.8
T,1476285564,46.74,-96.68,1964.8,9.88,80
T,1476285566,46.74,-96.68,1964.8,9.88,80
T,1476285567,46.74,-96.68,1971.1,9.72,78.5
T,1476285569,46.74,-96.68,1971.1,9.72,78.5
T,1476285570,46.74,-96.68,1978.3,10.34,78.6
T,1476285572,46.74,-96.68,1978.3,10.34,78.6
T,1476285573,46.74,-96.68,1985,10.44,77.9
T,1476285574,46.74,-96.68,1985,10.44,77.9
T,1476285576,46.74,-96.68,1990.8,10.44,77.9
T,1476285577,46.74,-96.68,1990.8,10.55,78.1
T,1476285579,46.74,-96.68,1990.8,10.55,78.1
T,1476285580,46.74,-96.68,1994.6,10.6,78.5
T,1476285582,46.74,-96.68,1994.6,10.6,78.5
T,1476285583,46.74,-96.68,1998.6,10.6,80.2
T,1476285585,46.74,-96.68,1998.6,10.6,80.2
T,1476285586,46.74,-96.68,2002.3,10.75,81.1
T,1476285588,46.74,-96.68,2002.3,10.75,81.1
T,1476285589,46.74,-96.68,2007,10.65,81.5
T,1476285591,46.74,-96.68,2007,10.65,81.5
T,1476285592,46.74,-96.68,2010.8,10.7,82.2
T,1476285594,46.74,-96.68,2010.8,10.7,82.2
T,1476285595,46.74,-96.68,2013.4,10.65,81.5
T,1476285596,46.74,-96.68,2013.4,10.65,81.5
T,1476285598,46.74,-96.68,2015.8,10.85,80.6
T,1476285600,46.74,-96.68,2018.1,10.7,80.8
T,1476285603,46.74,-96.68,2018.1,10.7,80.8
T,1476285605,46.74,-96.68,2021.3,10.75,80.4
T,1476285608,46.74,-96.68,2024.7,11.01,79.7
T,1476285610,46.74,-96.68,2028.3,10.96,79.9
T,1476285613,46.74,-96.68,2031.3,11.16,80.2
T,1476285615,46.74,-96.68,2033.9,11.37,79.7
T,1476285618,46.74,-96.68,2033.9,11.37,79.7
T,1476285620,46.74,-96.68,2036.3,11.42,80.2
T,1476285623,46.74,-96.67,2039.5,11.32,80.2
T,1476285625,46.74,-96.67,2042.6,11.21,80.9
T,1476285628,46.74,-96.67,2045.8,11.21,81.7
T,1476285630,46.74,-96.67,2048.8,11.16,81.8
T,1476285633,46.74,-96.67,2048.8,11.16,81.8
T,1476285635,46.74,-96.67,2051.3,11.11,82.6
T,1476285638,46.74,-96.67,2053.6,11.27,82.8
T,1476285640,46.74,-96.67,2056.8,11.32,82.2
T,1476285643,46.74,-96.67,2060.4,11.42,82.2
T,1476285645,46.74,-96.67,2064.5,11.42,81.1
T,1476285648,46.74,-96.67,2064.5,11.42,81.1
T,1476285650,46.74,-96.67,2068.8,11.57,81
T,1476285653,46.74,-96.67,2071.7,11.42,80.3
T,1476285655,46.74,-96.67,2072.7,11.52,80.4
T,1476285658,46.74,-96.67,2073.6,11.83,80.6
T,1476285660,46.74,-96.67,2076.3,11.52,79.5
T,1476285663,46.74,-96.67,2076.3,11.52,79.5
T,1476285665,46.74,-96.67,2079.3,11.32,82
T,1476285668,46.74,-96.67,2081.1,11.01,83
T,1476285670,46.74,-96.67,2082.4,10.96,83.6
T,1476285673,46.74,-96.67,2084.5,10.96,83.5
T,1476285675,46.74,-96.67,2087.5,10.96,83.6
T,1476285678,46.74,-96.67,2087.5,10.96,83.6
T,1476285680,46.74,-96.67,2090.2,10.85,83.8
T,1476285682,46.74,-96.67,2093.5,10.7,83.2
T,1476285685,46.74,-96.67,2096.1,10.6,83.2
T,1476285687,46.74,-96.67,2099.2,10.8,83
T,1476285690,46.74,-96.66,2103.4,10.8,83
T,1476285692,46.74,-96.66,2103.4,11.01,83
T,1476285695,46.74,-96.66,2107.8,10.91,83.5
T,1476285697,46.74,-96.66,2111.1,11.42,83.8
T,1476285700,46.74,-96.66,2113.8,11.68,84.3
T,1476285702,46.74,-96.66,2116.9,11.52,82.8
T,1476285705,46.74,-96.66,2116.9,11.52,82.8
T,1476285707,46.74,-96.66,2120.1,11.52,80.7
T,1476285710,46.74,-96.66,2122.6,11.68,81.6
T,1476285712,46.74,-96.66,2124.8,11.99,79.9
T,1476285715,46.74,-96.66,2127.4,11.94,81
T,1476285717,46.74,-96.66,2130.7,11.99,81.1
T,1476285720,46.74,-96.66,2130.7,11.99,81.1
T,1476285722,46.74,-96.66,2134.9,12.24,81
T,1476285725,46.74,-96.66,2139.6,12.4,80.5
T,1476285727,46.74,-96.66,2144.4,12.66,80.3
T,1476285730,46.74,-96.66,2149.9,12.71,79.6
T,1476285732,46.74,-96.66,2155.9,12.86,78.3
T,1476285735,46.74,-96.66,2155.9,12.86,78.3
T,1476285737,46.74,-96.66,2162.7,13.48,78.1
T,1476285740,46.74,-96.66,2169.5,13.12,78.5
T,1476285742,46.74,-96.66,2176.1,13.43,78.4
T,1476285745,46.74,-96.66,2182,13.74,77.7
T,1476285747,46.74,-96.66,2187.9,13.74,77.7
T,1476285749,46.74,-96.66,2187.9,14.04,77.4
T,1476285752,46.74,-96.66,2194.1,14.2,76.3
T,1476285754,46.74,-96.65,2201.2,14.4,75.7
T,1476285757,46.74,-96.65,2208.7,14.82,75.5
T,1476285759,46.74,-96.65,2216.2,14.87,76.1
T,1476285762,46.74,-96.65,2216.2,14.87,76.1
T,1476285764,46.74,-96.65,2223.9,15.07,75.9
T,1476285767,46.74,-96.65,2231.1,15.33,75.5
T,1476285769,46.74,-96.65,2238.4,15.64,76.3
T,1476285772,46.74,-96.65,2245.9,15.84,76.9
T,1476285774,46.74,-96.65,2253.7,16,77.5
T,1476285777,46.74,-96.65,2253.7,16,77.5
T,1476285779,46.74,-96.65,2262,16.26,77.1
T,1476285782,46.74,-96.65,2269.5,16.67,77.3
T,1476285784,46.74,-96.65,2276.3,16.82,76.6
T,1476285787,46.74,-96.65,2282.8,16.82,76.9
T,1476285789,46.74,-96.65,2288.8,16.87,76.8
T,1476285792,46.74,-96.65,2288.8,16.87,76.8
T,1476285794,46.74,-96.65,2292.8,16.98,77.1
T,1476285796,46.74,-96.65,2295.9,16.87,76.7
T,1476285799,46.74,-96.65,2298.4,16.93,76.7
T,1476285801,46.74,-96.64,2300.2,17.08,76.5
T,1476285804,46.74,-96.64,2300.2,17.08,76.5
T,1476285806,46.74,-96.64,2301.7,16.87,76.4
T,1476285809,46.74,-96.64,2304.2,16.57,77.5
T,1476285811,46.74,-96.64,2307.1,16.31,77.9
T,1476285814,46.74,-96.64,2310.6,16.26,78.2
T,1476285816,46.74,-96.64,2314.6,16.15,78.3
T,1476285819,46.74,-96.64,2314.6,16.15,78.3
T,1476285821,46.74,-96.64,2317.4,16.05,77.7
T,1476285824,46.74,-96.64,2320,16.05,77.3
T,1476285826,46.74,-96.64,2323.2,15.95,76.8
T,1476285828,46.75,-96.64,2326,16.26,76.4
T,1476285831,46.75,-96.64,2328,16.26,76.4
T,1476285833,46.75,-96.64,2328,16.1,76.4
T,1476285836,46.75,-96.64,2330.6,16.2,75.8
T,1476285838,46.75,-96.64,2332.9,16.05,75.2
T,1476285841,46.75,-96.64,2335.5,15.9,75.1
T,1476285843,46.75,-96.64,2338.3,15.59,75.3
T,1476285846,46.75,-96.64,2338.3,15.59,75.3
T,1476285848,46.75,-96.64,2340.6,15.48,75.4
T,1476285851,46.75,-96.63,2343.7,15.74,75.2
T,1476285853,46.75,-96.63,2347.5,15.33,76.4
T,1476285856,46.75,-96.63,2350.7,15.74,76.2
T,1476285858,46.75,-96.63,2354.7,15.23,76
T,1476285861,46.75,-96.63,2354.7,15.23,76
T,1476285863,46.75,-96.63,2358.6,15.23,76.2
T,1476285865,46.75,-96.63,2361.8,15.12,75.8
T,1476285868,46.75,-96.63,2365.1,15.43,76
T,1476285870,46.75,-96.63,2368.2,15.28,75.4
T,1476285873,46.75,-96.63,2368.2,15.28,75.4
T,1476285875,46.75,-96.63,2371.2,15.48,75.2
T,1476285878,46.75,-96.63,2373.9,15.54,74.4
T,1476285880,46.75,-96.63,2376.3,15.38,74.6
T,1476285883,46.75,-96.63,2378.7,15.59,74.6
T,1476285885,46.75,-96.63,2381.6,15.48,74.4
T,1476285888,46.75,-96.63,2381.6,15.48,74.4
T,1476285890,46.75,-96.63,2384.7,15.18,74.1
T,1476285893,46.75,-96.63,2388.5,15.18,73.1
T,1476285895,46.75,-96.63,2392.7,14.82,74.2
T,1476285897,46.75,-96.63,2397.6,14.71,74.8
T,1476285900,46.75,-96.62,2402.7,14.71,74.8
T,1476285902,46.75,-96.62,2402.7,14.82,74.9
T,1476285905,46.75,-96.62,2408,14.35,75.3
T,1476285907,46.75,-96.62,2412.9,14.3,75.1
T,1476285910,46.75,-96.62,2418.5,14.15,75.6
T,1476285912,46.75,-96.62,2424.5,13.94,75.4
T,1476285915,46.75,-96.62,2424.5,13.94,75.4
T,1476285917,46.75,-96.62,2429.9,14.15,76
T,1476285920,46.75,-96.62,2435.4,14.1,76.4
T,1476285922,46.75,-96.62,2441,14.4,77.3
T,1476285925,46.75,-96.62,2446,14.56,77.1
T,1476285927,46.75,-96.62,2450.4,14.51,77.5
T,1476285930,46.75,-96.62,2450.4,14.51,77.5
T,1476285932,46.75,-96.62,2453.7,14.4,77.9
T,1476285935,46.75,-96.62,2456.6,14.61,77.3
T,1476285937,46.75,-96.62,2459.6,14.66,77.8
T,1476285940,46.75,-96.62,2462.4,14.51,79.2
T,1476285942,46.75,-96.62,2465.8,14.46,80.3
T,1476285945,46.75,-96.62,2465.8,14.46,80.3
T,1476285947,46.75,-96.62,2469.4,14.76,80.3
T,1476285949,46.75,-96.62,2472.8,14.61,79.6
T,1476285952,46.75,-96.62,2476.4,14.61,79.3
T,1476285954,46.75,-96.62,2479.6,14.76,78.5
T,1476285957,46.75,-96.61,2482.7,14.76,78.5
T,1476285959,46.75,-96.61,2482.7,14.61,78.8
T,1476285962,46.75,-96.61,2485.5,14.51,79
T,1476285964,46.75,-96.61,2488.9,14.61,79.1
T,1476285967,46.75,-96.61,2492.2,14.76,79.8
T,1476285969,46.75,-96.61,2494.9,15.07,80.6
T,1476285972,46.75,-96.61,2494.9,15.07,80.6
T,1476285974,46.75,-96.61,2497.5,15.12,80.7
T,1476285977,46.75,-96.61,2499.6,15.07,81.8
T,1476285979,46.75,-96.61,2501.7,14.92,81.8
T,1476285982,46.75,-96.61,2504.2,14.56,81.5
T,1476285984,46.75,-96.61,2507.6,14.35,81
T,1476285987,46.75,-96.61,2507.6,14.35,81
T,1476285989,46.75,-96.61,2510.9,14.25,80.4
T,1476285992,46.75,-96.61,2513.2,13.99,80.8
T,1476285994,46.75,-96.61,2515.6,14.1,80.4
T,1476285997,46.75,-96.61,2518.9,14.15,80.5
T,1476285999,46.75,-96.61,2521.5,14.56,80.8
T,1476286002,46.75,-96.61,2521.5,14.56,80.8
T,1476286004,46.75,-96.61,2525.2,14.66,81.1
T,1476286007,46.75,-96.61,2529,14.82,81.3
T,1476286009,46.75,-96.6,2533,14.51,81.3
T,1476286012,46.75,-96.6,2536.5,14.61,80.8
T,1476286014,46.75,-96.6,2540,14.35,81.3
T,1476286017,46.75,-96.6,2540,14.35,81.3
T,1476286019,46.75,-96.6,2543,14.35,80.2
T,1476286022,46.75,-96.6,2545.1,14.15,79
T,1476286024,46.75,-96.6,2547.6,14.35,80.5
T,1476286027,46.75,-96.6,2550.9,14.46,80.7
T,1476286029,46.75,-96.6,2553.7,14.61,81.5
T,1476286032,46.75,-96.6,2553.7,14.61,81.5
T,1476286034,46.75,-96.6,2556.2,14.82,83
T,1476286037,46.75,-96.6,2558.9,14.92,82.4
T,1476286039,46.75,-96.6,2561.4,15.02,82.8
T,1476286041,46.75,-96.6,2563.4,15.23,83.1
T,1476286044,46.75,-96.6,2566.1,15.23,83.1
T,1476286046,46.75,-96.6,2566.1,15.38,83.1
T,1476286049,46.75,-96.6,2569.1,15.54,82.7
T,1476286051,46.75,-96.6,2572.3,15.74,82.4
T,1476286054,46.75,-96.6,2575.7,15.74,82.5
T,1476286056,46.75,-96.6,2579.2,15.79,82.7
T,1476286059,46.75,-96.6,2579.2,15.79,82.7
T,1476286061,46.75,-96.6,2582.8,16.05,82.2
T,1476286064,46.75,-96.59,2586.7,15.84,82.1
T,1476286066,46.75,-96.59,2590,15.69,83
T,1476286069,46.75,-96.59,2593.4,15.33,83.4
T,1476286071,46.75,-96.59,2596.5,15.07,84.2
T,1476286074,46.75,-96.59,2596.5,15.07,84.2
T,1476286076,46.75,-96.59,2598.9,15.07,84
T,1476286078,46.75,-96.59,2600.8,15.33,83.3
T,1476286081,46.75,-96.59,2602.8,15.33,82.8
T,1476286083,46.75,-96.59,2605.9,15.38,82.5
T,1476286086,46.75,-96.59,2605.9,15.38,82.5
T,1476286088,46.75,-96.59,2609.3,15.43,81.9
T,1476286091,46.75,-96.59,2612.6,15.59,82.6
T,1476286093,46.75,-96.59,2616.2,15.79,82.8
T,1476286096,46.75,-96.59,2619.7,15.79,83.5
T,1476286098,46.75,-96.59,2622.4,15.79,83.3
T,1476286101,46.75,-96.59,2622.4,15.79,83.3
T,1476286103,46.75,-96.59,2624.7,15.79,83
T,1476286106,46.75,-96.59,2626.9,15.95,83.2
T,1476286108,46.75,-96.59,2629,15.79,82.8
T,1476286111,46.75,-96.58,2631.6,15.79,81.5
T,1476286113,46.75,-96.58,2634.5,15.79,81.5
T,1476286115,46.75,-96.58,2634.5,15.69,81.7
T,1476286118,46.75,-96.58,2637.5,15.69,81.9
T,1476286120,46.75,-96.58,2641,15.69,81.3
T,1476286123,46.75,-96.58,2644.8,15.59,81.7
T,1476286125,46.75,-96.58,2648.7,15.48,81.3
T,1476286128,46.75,-96.58,2648.7,15.48,81.3
T,1476286130,46.75,-96.58,2652.7,15.43,82.4
T,1476286133,46.75,-96.58,2655.5,15.48,83.5
T,1476286135,46.75,-96.58,2657.8,15.33,83.9
T,1476286138,46.75,-96.58,2660.6,15.38,83.8
T,1476286140,46.75,-96.58,2663,15.69,83.9
T,1476286143,46.75,-96.58,2663,15.69,83.9
T,1476286145,46.75,-96.58,2665.9,15.69,84.1
T,1476286147,46.75,-96.58,2669.5,15.79,84.2
T,1476286150,46.75,-96.58,2672.5,15.84,84.5
T,1476286152,46.75,-96.58,2674.9,16.26,83.9
T,1476286155,46.75,-96.58,2674.9,16.26,83.9
T,1476286157,46.75,-96.58,2677.8,16.15,83.6
T,1476286160,46.75,-96.58,2680.9,15.95,83.2
T,1476286162,46.75,-96.57,2683.3,16,82.7
T,1476286165,46.75,-96.57,2685.5,15.74,83
T,1476286167,46.75,-96.57,2688,15.74,83.3
T,1476286170,46.75,-96.57,2688,15.74,83.3
T,1476286172,46.75,-96.57,2692.1,15.79,83.8
T,1476286175,46.75,-96.57,2696.4,15.9,85.3
T,1476286177,46.75,-96.57,2700.4,15.84,86.2
T,1476286180,46.75,-96.57,2704.2,15.95,87.6
T,1476286182,46.75,-96.57,2708.5,15.95,87.6
T,1476286184,46.75,-96.57,2708.5,15.74,87.3
T,1476286187,46.75,-96.57,2712.3,15.74,88.1
T,1476286189,46.75,-96.57,2715.2,15.79,89.4
T,1476286192,46.75,-96.57,2717.4,15.69,90
T,1476286194,46.75,-96.57,2720,15.84,90.1
T,1476286197,46.75,-96.57,2720,15.84,90.1
T,1476286199,46.75,-96.57,2723.6,15.84,90.3
T,1476286202,46.75,-96.57,2727.3,16,90
T,1476286204,46.75,-96.57,2730.4,16.26,90.7
T,1476286207,46.75,-96.57,2734.3,16.2,90.5
T,1476286209,46.75,-96.56,2737.5,16.26,91.4
T,1476286212,46.75,-96.56,2737.5,16.26,91.4
T,1476286214,46.75,-96.56,2740.1,16.51,92.1
T,1476286216,46.75,-96.56,2743.1,16.67,92
T,1476286219,46.75,-96.56,2746.8,16.82,93.5
T,1476286221,46.75,-96.56,2750.6,16.82,93.7
T,1476286224,46.75,-96.56,2750.6,16.82,93.7
T,1476286226,46.75,-96.56,2753.6,16.51,94
T,1476286229,46.75,-96.56,2756.4,16.87,94.4
T,1476286231,46.75,-96.56,2758.9,16.77,95.4
T,1476286234,46.75,-96.56,2761,16.77,95.8
T,1476286236,46.75,-96.56,2763.2,16.41,96.6
T,1476286239,46.75,-96.56,2763.2,16.41,96.6
T,1476286241,46.75,-96.56,2765.5,16.72,96.3
T,1476286244,46.75,-96.56,2768.4,17.23,96.4
T,1476286246,46.75,-96.56,2771.9,16.62,96.6
T,1476286249,46.75,-96.56,2774.4,16.82,97
T,1476286251,46.75,-96.56,2776.9,16.82,97
T,1476286253,46.75,-96.56,2776.9,16.77,97.4
T,1476286256,46.75,-96.55,2781.2,16.87,97.6
T,1476286258,46.75,-96.55,2785.4,17.08,98.7
T,1476286261,46.75,-96.55,2788.7,17.23,98.1
T,1476286263,46.75,-96.55,2792.1,17.13,99.4
T,1476286266,46.75,-96.55,2792.1,17.13,99.4
T,1476286268,46.75,-96.55,2794.8,16.98,100.1
T,1476286271,46.75,-96.55,2797.9,17.08,99.9
T,1476286273,46.75,-96.55,2802.2,17.23,99.5
T,1476286276,46.75,-96.55,2806.9,17.18,99.7
T,1476286278,46.75,-96.55,2810.6,17.03,100.3
T,1476286281,46.75,-96.55,2810.6,17.03,100.3
T,1476286283,46.75,-96.55,2814.8,17.29,100.3
T,1476286285,46.75,-96.55,2820.7,17.29,100.8
T,1476286288,46.75,-96.55,2826.6,17.54,100.7
T,1476286290,46.75,-96.55,2831.2,17.8,101.8
T,1476286293,46.75,-96.55,2831.2,17.8,101.8
T,1476286295,46.75,-96.55,2834.9,18.26,102.1
T,1476286298,46.75,-96.55,2838,18.47,102.6
T,1476286300,46.75,-96.54,2840.8,18.37,103.3
T,1476286303,46.75,-96.54,2841.6,18.16,103.4
T,1476286305,46.75,-96.54,2842.6,17.85,103.9
T,1476286308,46.75,-96.54,2842.6,17.85,103.9
T,1476286310,46.75,-96.54,2845.3,17.8,104.1
T,1476286313,46.75,-96.54,2848.1,17.9,104.2
T,1476286315,46.75,-96.54,2850.5,17.7,104.1
T,1476286318,46.75,-96.54,2852.2,17.54,103.8
T,1476286320,46.75,-96.54,2854.2,17.7,103.3
T,1476286322,46.75,-96.54,2854.2,17.7,103.3
T,1476286325,46.75,-96.54,2856.4,18.16,103
T,1476286327,46.75,-96.54,2859.4,18.31,102.7
T,1476286330,46.75,-96.54,2864.2,18.26,101.7
T,1476286332,46.75,-96.54,2869.2,18.52,101.9
T,1476286335,46.75,-96.54,2869.2,18.52,101.9
T,1476286337,46.75,-96.54,2872.7,18.42,102.2
T,1476286340,46.75,-96.54,2875.2,18.67,102.2
T,1476286342,46.75,-96.53,2878.6,18.47,101.7
T,1476286345,46.75,-96.53,2881.4,18.52,101.5
T,1476286347,46.75,-96.53,2883.5,18.57,101.3
T,1476286350,46.75,-96.53,2883.5,18.57,101.3
T,1476286352,46.75,-96.53,2885.3,18.52,101.5
T,1476286355,46.75,-96.53,2887.3,18.73,101.5
T,1476286357,46.75,-96.53,2889.9,18.67,101.6
T,1476286360,46.75,-96.53,2893.2,18.73,101.5
T,1476286362,46.75,-96.53,2896.9,19.09,101.6
T,1476286365,46.75,-96.53,2896.9,19.09,101.6
T,1476286367,46.75,-96.53,2900.4,18.98,101.3
T,1476286370,46.75,-96.53,2904.8,18.93,101.2
T,1476286372,46.75,-96.53,2907.6,18.88,101.4
T,1476286375,46.75,-96.53,2909.4,18.78,102.3
T,1476286377,46.75,-96.53,2911.9,18.83,101.4
T,1476286380,46.75,-96.53,2911.9,18.83,101.4
T,1476286382,46.75,-96.53,2914.5,18.73,101.2
T,1476286385,46.75,-96.52,2916.6,18.52,101.4
T,1476286387,46.75,-96.52,2919.8,18.26,100.9
T,1476286390,46.75,-96.52,2923.2,18.37,101.1
T,1476286392,46.75,-96.52,2926.8,18.42,100.6
T,1476286395,46.75,-96.52,2926.8,18.42,100.6
T,1476286397,46.75,-96.52,2930,18.42,100.4
T,1476286400,46.75,-96.52,2933.5,18.67,99.8
T,1476286402,46.75,-96.52,2937,18.83,99.3
T,1476286405,46.75,-96.52,2939.4,18.88,99.3
T,1476286407,46.75,-96.52,2942.5,19.19,98.5
T,1476286409,46.75,-96.52,2942.5,19.19,98.5
T,1476286412,46.75,-96.52,2946,18.78,98.9
T,1476286414,46.75,-96.52,2949.8,18.73,98.9
T,1476286417,46.75,-96.52,2952.8,18.98,99.8
T,1476286419,46.75,-96.52,2956.2,18.78,99.6
T,1476286422,46.75,-96.52,2959.2,18.78,99.6
T,1476286424,46.75,-96.52,2959.2,18.83,98.9
T,1476286427,46.75,-96.51,2961.8,18.83,99.1
T,1476286429,46.75,-96.51,2964.2,19.29,98.6
T,1476286432,46.75,-96.51,2968.4,19.55,98.4
T,1476286434,46.75,-96.51,2971.3,19.29,99
T,1476286437,46.75,-96.51,2971.3,19.29,99
T,1476286439,46.75,-96.51,2974.6,19.24,99
T,1476286442,46.75,-96.51,2977.2,19.14,98.9
T,1476286444,46.75,-96.51,2979.8,18.93,99.1
T,1476286447,46.75,-96.51,2982.3,18.88,99.2
T,1476286449,46.75,-96.51,2984.9,18.78,99.5
T,1476286452,46.75,-96.51,2984.9,18.78,99.5
T,1476286454,46.75,-96.51,2988.5,18.67,98.7
T,1476286457,46.75,-96.51,2991.1,19.03,98.9
T,1476286459,46.75,-96.51,2993.5,19.5,98.6
T,1476286462,46.75,-96.51,2996.2,19.45,98.8
T,1476286464,46.75,-96.51,2999.3,19.24,99.3
T,1476286467,46.75,-96.51,2999.3,19.24,99.3
T,1476286469,46.75,-96.5,3003.1,18.93,99.5
T,1476286472,46.75,-96.5,3006.1,18.98,99.6
T,1476286474,46.75,-96.5,3009.2,18.67,99.5
T,1476286477,46.75,-96.5,3012.1,18.88,99.5
T,1476286479,46.75,-96.5,3013.9,18.52,99.6
T,1476286481,46.75,-96.5,3013.9,18.52,99.6
T,1476286484,46.75,-96.5,3016.8,18.62,99.5
T,1476286486,46.75,-96.5,3019.9,18.52,99.1
T,1476286489,46.75,-96.5,3023.7,18.31,99.3
T,1476286491,46.75,-96.5,3028.4,18.78,99.3
T,1476286494,46.75,-96.5,3028.4,18.78,99.3
T,1476286496,46.75,-96.5,3032.9,18.93,99.3
T,1476286499,46.75,-96.5,3037.4,18.67,99.2
T,1476286501,46.75,-96.5,3041.3,18.88,99.6
T,1476286504,46.75,-96.5,3044.6,18.47,99.8
T,1476286506,46.74,-96.49,3047.6,18.42,99.4
T,1476286509,46.74,-96.49,3047.6,18.42,99.4
T,1476286511,46.74,-96.49,3049.7,18.21,100.5
T,1476286514,46.74,-96.49,3052.1,18.26,100.3
T,1476286516,46.74,-96.49,3055.1,18.16,99.5
T,1476286518,46.74,-96.49,3058.4,18.42,100.8
T,1476286521,46.74,-96.49,3058.4,18.42,100.8
T,1476286523,46.74,-96.49,3061.9,18.47,100.3
T,1476286526,46.74,-96.49,3065.4,18.42,100
T,1476286528,46.74,-96.49,3068.9,18.47,100.7
T,1476286531,46.74,-96.49,3072.7,18.21,99.5
T,1476286533,46.74,-96.49,3076,18.16,99.4
T,1476286536,46.74,-96.49,3076,18.16,99.4
T,1476286538,46.74,-96.49,3078.7,18.47,98.9
T,1476286541,46.74,-96.49,3080.9,18.26,99.7
T,1476286543,46.74,-96.49,3083.5,18.26,99.5
T,1476286546,46.74,-96.49,3085.8,18.06,99.9
T,1476286548,46.74,-96.49,3088.2,18.01,100.7
T,1476286550,46.74,-96.49,3088.2,18.01,100.7
T,1476286553,46.74,-96.48,3090.2,17.8,101.7
T,1476286555,46.74,-96.48,3092.8,17.8,102.1
T,1476286558,46.74,-96.48,3095.4,17.59,101.9
T,1476286560,46.74,-96.48,3097.8,17.7,102.3
T,1476286563,46.74,-96.48,3097.8,17.7,102.3
T,1476286565,46.74,-96.48,3100,17.65,101.7
T,1476286568,46.74,-96.48,3103,17.54,101.3
T,1476286570,46.74,-96.48,3106,17.54,101
T,1476286573,46.74,-96.48,3107.6,17.75,101
T,1476286575,46.74,-96.48,3110.4,17.9,100.7
T,1476286578,46.74,-96.48,3110.4,17.9,100.7
T,1476286580,46.74,-96.48,3113.1,18.01,100.3
T,1476286583,46.74,-96.48,3116.6,17.9,100.4
T,1476286585,46.74,-96.48,3119.7,18.21,99.8
T,1476286587,46.74,-96.48,3122.1,18.26,99.3
T,1476286590,46.74,-96.48,3125.4,18.26,99.3
T,1476286592,46.74,-96.48,3125.4,18.21,98.9
T,1476286595,46.74,-96.47,3128.3,18.26,99.2
T,1476286597,46.74,-96.47,3132.1,18.16,98.2
T,1476286600,46.74,-96.47,3137,17.85,98
T,1476286602,46.74,-96.47,3141.3,17.85,98.2
T,1476286605,46.74,-96.47,3141.3,17.85,98.2
T,1476286607,46.74,-96.47,3145.1,17.65,98.6
T,1476286610,46.74,-96.47,3149.2,17.75,98.2
T,1476286612,46.74,-96.47,3152.2,17.85,98.3
T,1476286615,46.74,-96.47,3155.2,17.85,98.2
T,1476286617,46.74,-96.47,3157.4,18.06,98.1
T,1476286619,46.74,-96.47,3157.4,18.06,98.1
T,1476286622,46.74,-96.47,3159.9,18.16,97.8
T,1476286624,46.74,-96.47,3164.1,18.31,97.7
T,1476286627,46.74,-96.47,3167.2,18.62,97.6
T,1476286629,46.74,-96.47,3170.8,18.73,97.3
T,1476286632,46.74,-96.47,3170.8,18.73,97.3
T,1476286634,46.74,-96.47,3174.2,18.93,96.8
T,1476286637,46.74,-96.46,3178.1,18.98,96.5
T,1476286639,46.74,-96.46,3182.1,19.09,96.9
T,1476286642,46.74,-96.46,3186.7,19.03,96.8
T,1476286644,46.74,-96.46,3190.4,18.78,97.7
T,1476286647,46.74,-96.46,3190.4,18.78,97.7
T,1476286649,46.74,-96.46,3194.9,18.52,98.6
T,1476286652,46.74,-96.46,3198.6,18.73,98
T,1476286654,46.74,-96.46,3202.5,18.83,98.4
T,1476286656,46.74,-96.46,3207.7,18.83,98.2
T,1476286659,46.74,-96.46,3213.6,18.83,98.2
T,1476286661,46.74,-96.46,3213.6,18.93,98.4
T,1476286664,46.74,-96.46,3218.4,19.19,98.4
T,1476286666,46.74,-96.46,3222.6,19.24,98.5
T,1476286669,46.74,-96.46,3226.9,19.45,98.2
T,1476286671,46.74,-96.46,3231,19.91,97.8
